"TOA5","S6104","CR2xx","27363","CR200X.Std.04","Sxxxx V1_09 test DYL_P1.CR2","16978","DYL_test_P1_2"
"TIMESTAMP","RECORD","Perm_1_Avg","Period_1_Avg","VR_1_Avg","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-04-08 00:00:00",3057,27.77433,1.8966,1.191183,25.94672,1.8661,1.193733,27.261,1.8876,1.21985
"2018-04-08 01:00:00",3058,27.7743,1.8966,1.191383,25.89123,1.865,1.1937,27.2322,1.887,1.220117
"2018-04-08 02:00:00",3059,27.77433,1.8966,1.1913,25.8912,1.865,1.193783,27.20362,1.8864,1.219833
"2018-04-08 03:00:00",3060,27.77432,1.8966,1.191367,25.89118,1.865,1.193833,27.20357,1.8864,1.220067
"2018-04-08 04:00:00",3061,27.7743,1.8966,1.19155,25.89122,1.865,1.193767,27.20371,1.8864,1.219633
"2018-04-08 05:00:00",3062,27.78388,1.896783,1.191767,25.8913,1.865,1.193617,27.20373,1.8864,1.219566
"2018-04-08 06:00:00",3063,27.7743,1.8966,1.1916,25.89123,1.865,1.193767,27.20367,1.8864,1.219717
"2018-04-08 07:00:00",3064,27.77428,1.8966,1.191717,25.89112,1.865,1.19395,27.2037,1.8864,1.219717
"2018-04-08 08:00:00",3065,27.77428,1.8966,1.1917,25.86333,1.8644,1.194167,27.20355,1.8864,1.22
"2018-04-08 09:00:00",3066,27.77423,1.8966,1.192,25.8357,1.8638,1.193883,27.2036,1.8864,1.219967
"2018-04-08 10:00:00",3067,27.7742,1.8966,1.1923,25.8357,1.8638,1.1939,27.20368,1.8864,1.219717
"2018-04-08 11:00:00",3068,27.7742,1.8966,1.192417,25.83558,1.8638,1.1942,27.20372,1.8864,1.219683
"2018-04-08 12:00:00",3069,27.77418,1.8966,1.192467,25.82642,1.863617,1.194033,27.20358,1.8864,1.219967
"2018-04-08 13:00:00",3070,27.7742,1.8966,1.192583,25.8079,1.86325,1.194167,27.16532,1.885667,1.220167
