"TOA5","S6109","CR2xx","27364","CR200X.Std.04","Sxxxx V1_09 test DB_3&2.CR2","6471","DYL_test_p2_1"
"TIMESTAMP","RECORD","VWC_4_Avg","EC_4_Avg","Temp_4_Avg","VWC_5_Avg","EC_5_Avg","Temp_5_Avg"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-03-29 06:00:00",2823,0.503,0.4471333,15.42755,0.5093,0.4634833,16.56728
"2018-03-29 07:00:00",2824,0.503,0.4472,15.4918,0.5093,0.4636333,16.72593
"2018-03-29 08:00:00",2825,0.503,0.4472667,15.734,0.5093,0.4640667,17.1298
"2018-03-29 09:00:00",2826,0.503,0.4478667,15.88753,0.5093,0.4655667,17.39235
"2018-03-29 10:00:00",2827,0.503,0.44845,15.99888,0.5093,0.4670833,17.54663
"2018-03-29 11:00:00",2828,0.5031334,0.44925,16.09962,0.5093,0.46895,17.69355
"2018-03-29 12:00:00",2829,0.5021667,0.44715,16.18338,0.5103334,0.4712,17.76241
"2018-03-29 13:00:00",2830,0.4967667,0.432,17.14255,0.5054,0.4609333,17.85275
"2018-03-29 14:00:00",2831,0.49225,0.4293667,17.24213,0.4906,0.4324,17.64838
"2018-03-29 15:00:00",2832,0.4925,0.4323333,17.2604,0.4906,0.4333833,17.60228
"2018-03-29 16:00:00",2833,0.4920833,0.4345833,17.34033,0.4906,0.4331167,17.59957
"2018-03-29 17:00:00",2834,0.4920667,0.4369667,17.33983,0.4905334,0.4331,17.54205
"2018-03-29 18:00:00",2835,0.4920667,0.43845,17.33483,0.48935,0.4319333,17.48503
"2018-03-29 19:00:00",2836,0.4924,0.4398834,17.33024,0.4885,0.4309833,17.44987
"2018-03-29 20:00:00",2837,0.4924,0.4410833,17.33345,0.4883,0.4306833,17.40057
"2018-03-29 21:00:00",2838,0.4924,0.4416833,17.29418,0.4881,0.4302,17.35628
"2018-03-29 22:00:00",2839,0.4924,0.4423833,17.28142,0.4881,0.4299333,17.31292
"2018-03-29 23:00:00",2840,0.4924,0.4433666,17.2458,0.4881,0.4297167,17.25492
"2018-03-30 00:00:00",2841,0.4923333,0.4432333,17.24078,0.4881,0.4294499,17.21977
"2018-03-30 01:00:00",2842,0.492,0.4434834,17.22022,0.4881,0.4292667,17.1828
"2018-03-30 02:00:00",2843,0.492,0.4435333,17.20378,0.4880167,0.4286333,17.1563
"2018-03-30 03:00:00",2844,0.492,0.44325,17.17822,0.48765,0.4282,17.11292
"2018-03-30 04:00:00",2845,0.492,0.4431,17.1595,0.4876333,0.4283,17.09237
"2018-03-30 05:00:00",2846,0.492,0.4426666,17.17229,0.4876666,0.4279,17.11157
"2018-03-30 06:00:00",2847,0.492,0.4428333,17.26405,0.4876833,0.4276667,17.18735
"2018-03-30 07:00:00",2848,0.492,0.4426167,17.33393,0.4876833,0.4276667,17.24213
"2018-03-30 08:00:00",2849,0.492,0.4436,17.33528,0.4876666,0.428,17.25171
"2018-03-30 09:00:00",2850,0.492,0.4445333,17.39007,0.4876,0.4288166,17.31428
"2018-03-30 10:00:00",2851,0.492,0.4451167,17.45444,0.4876,0.4296333,17.39372
"2018-03-30 11:00:00",2852,0.492,0.4455667,17.53703,0.4876,0.4302333,17.46492
"2018-03-30 12:00:00",2853,0.492,0.4457667,17.56627,0.4876,0.4307833,17.50465
"2018-03-30 13:00:00",2854,0.492,0.44615,17.65385,0.4876,0.4310833,17.55847
"2018-03-30 14:00:00",2855,0.4911,0.4452167,17.68898,0.4876,0.4309667,17.58815
"2018-03-30 15:00:00",2856,0.4911,0.4455167,17.70132,0.4876,0.4312833,17.6023
"2018-03-30 16:00:00",2857,0.4911,0.4458667,17.73005,0.4876,0.43215,17.64063
"2018-03-30 17:00:00",2858,0.4911,0.4463334,17.694,0.4876,0.4323333,17.5991
"2018-03-30 18:00:00",2859,0.4908333,0.4455833,17.65065,0.4876,0.4328333,17.55348
"2018-03-30 19:00:00",2860,0.4907,0.4455167,17.62785,0.4876,0.43275,17.54157
"2018-03-30 20:00:00",2861,0.4903667,0.4450667,17.57947,0.4876,0.43305,17.49507
"2018-03-30 21:00:00",2862,0.4903,0.4447167,17.55483,0.4876,0.4326667,17.4905
"2018-03-30 22:00:00",2863,0.4903,0.4448,17.55618,0.4876,0.4325833,17.44483
"2018-03-30 23:00:00",2864,0.4903,0.4448167,17.53703,0.4876,0.4322834,17.40605
"2018-03-31 00:00:00",2865,0.4903,0.4445,17.4978,0.4876,0.4318666,17.36267
"2018-03-31 01:00:00",2866,0.4903,0.4446166,17.47087,0.4876,0.4312834,17.30882
"2018-03-31 02:00:00",2867,0.4903,0.4442166,17.42935,0.4876,0.43125,17.28047
"2018-03-31 03:00:00",2868,0.4903,0.4438,17.39053,0.4876,0.4305667,17.23852
"2018-03-31 04:00:00",2869,0.4903,0.44385,17.33757,0.4872,0.4302,17.20609
"2018-03-31 05:00:00",2870,0.4903,0.44295,17.32022,0.4872,0.4298833,17.16863
"2018-03-31 06:00:00",2871,0.4903,0.4426167,17.27,0.4872,0.4294333,17.12568
"2018-03-31 07:00:00",2872,0.4903,0.4422833,17.22525,0.4872,0.42885,17.07913
"2018-03-31 08:00:00",2873,0.4903,0.4419501,17.20105,0.4872,0.4288667,17.03845
"2018-03-31 09:00:00",2874,0.4903,0.4412,17.16452,0.4872,0.4284,17.01242
"2018-03-31 10:00:00",2875,0.4903,0.4411334,17.13532,0.4872,0.4278833,16.9791
"2018-03-31 11:00:00",2876,0.4903,0.4408,17.10425,0.4872,0.4276167,16.95397
"2018-03-31 12:00:00",2877,0.4903,0.4402667,17.06587,0.4872,0.42745,16.91785
"2018-03-31 13:00:00",2878,0.4903,0.4401167,17.01927,0.4872,0.427,16.87997
"2018-03-31 14:00:00",2879,0.4903,0.4396833,16.99463,0.4872,0.4267833,16.85252
"2018-03-31 15:00:00",2880,0.4903,0.43925,16.96357,0.4868666,0.4264167,16.80727
"2018-03-31 16:00:00",2881,0.4903,0.4392,16.92015,0.4868,0.4258666,16.78488
"2018-03-31 17:00:00",2882,0.4903,0.4385166,16.88358,0.4868,0.4258667,16.74924
"2018-03-31 18:00:00",2883,0.4903,0.43835,16.86758,0.4868,0.4257667,16.73645
"2018-03-31 19:00:00",2884,0.4903667,0.4379833,16.8548,0.4868,0.4254501,16.70352
"2018-03-31 20:00:00",2885,0.4903,0.4381,16.8251,0.4868,0.4250166,16.68797
"2018-03-31 21:00:00",2886,0.4903,0.4376,16.80502,0.4868,0.4248833,16.66328
"2018-03-31 22:00:00",2887,0.4903,0.4373,16.77483,0.4868,0.4251833,16.62947
"2018-03-31 23:00:00",2888,0.4903,0.4368334,16.74423,0.4868,0.4245667,16.597
"2018-04-01 00:00:00",2889,0.4903,0.4364834,16.71177,0.4868,0.42455,16.5691
"2018-04-01 01:00:00",2890,0.4903,0.4362833,16.6779,0.4868,0.4242,16.54258
"2018-04-01 02:00:00",2891,0.4895,0.4349166,16.62263,0.4868,0.4237167,16.50507
"2018-04-01 03:00:00",2892,0.4895,0.4345167,16.58742,0.4868,0.4238167,16.49685
"2018-04-01 04:00:00",2893,0.4895,0.4338333,16.56912,0.4868,0.4234833,16.46435
"2018-04-01 05:00:00",2894,0.4895,0.4338833,16.5476,0.4868,0.42355,16.42823
"2018-04-01 06:00:00",2895,0.4895,0.4334333,16.5101,0.4868,0.4229333,16.3921
"2018-04-01 07:00:00",2896,0.4895,0.4333667,16.48447,0.4868,0.4223667,16.361
"2018-04-01 08:00:00",2897,0.4895,0.4328834,16.44147,0.4868,0.4221833,16.31978
"2018-04-01 09:00:00",2898,0.4895,0.4326833,16.40628,0.4868,0.4221333,16.30973
"2018-04-01 10:00:00",2899,0.4895,0.4324334,16.38658,0.4868,0.4215167,16.28363
"2018-04-01 11:00:00",2900,0.4895,0.43205,16.35958,0.4867333,0.4209,16.25527
"2018-04-01 12:00:00",2901,0.4895,0.4315167,16.34038,0.4864667,0.42115,16.20903
"2018-04-01 13:00:00",2902,0.4895,0.4315833,16.30472,0.4864,0.4208167,16.18338
"2018-04-01 14:00:00",2903,0.4895,0.4309,16.2745,0.4864,0.42035,16.1509
"2018-04-01 15:00:00",2904,0.4895,0.4308667,16.24563,0.4864,0.4199167,16.12847
"2018-04-01 16:00:00",2905,0.4895,0.4302833,16.22368,0.4864,0.4198,16.10192
"2018-04-01 17:00:00",2906,0.4895,0.43035,16.19347,0.4864,0.41945,16.08542
"2018-04-01 18:00:00",2907,0.4895,0.4298667,16.1724,0.4864,0.4190333,16.04648
"2018-04-01 19:00:00",2908,0.4895,0.4294167,16.1944,0.4864,0.4191,16.06985
"2018-04-01 20:00:00",2909,0.4895,0.42925,16.25162,0.4864,0.41855,16.1381
"2018-04-01 21:00:00",2910,0.4895,0.4295334,16.29875,0.4864,0.4187666,16.17657
"2018-04-01 22:00:00",2911,0.4895,0.4292667,16.33765,0.4864,0.4188834,16.20995
"2018-04-01 23:00:00",2912,0.4895,0.4296666,16.37975,0.4864,0.4193,16.24475
"2018-04-02 00:00:00",2913,0.4895,0.4297,16.41133,0.4864,0.41935,16.28732
"2018-04-02 01:00:00",2914,0.4895,0.4298333,16.43875,0.4864,0.4198667,16.33583
"2018-04-02 02:00:00",2915,0.4897,0.4301834,16.49225,0.4864,0.4200833,16.36098
"2018-04-02 03:00:00",2916,0.4899,0.4308167,16.51745,0.4864,0.4199833,16.3912
"2018-04-02 04:00:00",2917,0.4899,0.431,16.57048,0.4868,0.4202666,16.43418
"2018-04-02 05:00:00",2918,0.4899,0.4318667,16.63357,0.4868,0.4211334,16.50415
"2018-04-02 06:00:00",2919,0.4899,0.4319,16.66603,0.4868,0.42165,16.54942
"2018-04-02 07:00:00",2920,0.4899,0.43225,16.73462,0.4868,0.4218667,16.63772
"2018-04-02 08:00:00",2921,0.4899,0.43275,16.80683,0.4868,0.4219667,16.68293
"2018-04-02 09:00:00",2922,0.4899,0.4334333,16.86123,0.4868,0.4227667,16.7337
"2018-04-02 10:00:00",2923,0.4899,0.4338666,16.92883,0.4868,0.4234833,16.79995
"2018-04-02 11:00:00",2924,0.4899,0.4345,16.97817,0.4868,0.42405,16.85117
"2018-04-02 12:00:00",2925,0.4899,0.4350166,17.04578,0.4868,0.4246167,16.89638
"2018-04-02 13:00:00",2926,0.4899667,0.4358333,17.1111,0.4868,0.4250167,16.95122
"2018-04-02 14:00:00",2927,0.4903,0.4361166,17.15447,0.4843999,0.4219666,16.99507
"2018-04-02 15:00:00",2928,0.4903,0.4372667,17.19878,0.4820167,0.4186167,17.05033
"2018-04-02 16:00:00",2929,0.4903,0.4381167,17.23347,0.482,0.41885,17.06132
"2018-04-02 17:00:00",2930,0.4903,0.4390167,17.20242,0.482,0.41935,17.0357
"2018-04-02 18:00:00",2931,0.4903,0.4392333,17.18415,0.482,0.4201833,17.02613
"2018-04-02 19:00:00",2932,0.4903,0.4394166,17.17273,0.482,0.42,17.00968
"2018-04-02 20:00:00",2933,0.4903,0.4398167,17.13985,0.482,0.42005,16.99368
"2018-04-02 21:00:00",2934,0.4903,0.4396333,17.13758,0.482,0.4203,16.98823
"2018-04-02 22:00:00",2935,0.4903,0.4400333,17.09832,0.482,0.4202,16.9663
"2018-04-02 23:00:00",2936,0.4903,0.4399167,17.07595,0.4818667,0.4201334,16.94392
"2018-04-03 00:00:00",2937,0.4903,0.44035,17.07866,0.4816,0.4199,16.93387
"2018-04-03 01:00:00",2938,0.4903,0.44025,17.06589,0.4816,0.4196,16.92929
"2018-04-03 02:00:00",2939,0.4903,0.43985,17.04625,0.4816,0.4194,16.90875
"2018-04-03 03:00:00",2940,0.4903,0.4396,17.02428,0.4812,0.4192,16.89455
"2018-04-03 04:00:00",2941,0.4903,0.4394,17.00832,0.4812,0.41875,16.88175
"2018-04-03 05:00:00",2942,0.4903,0.4395167,17.04485,0.4810333,0.41815,16.92885
"2018-04-03 06:00:00",2943,0.4903,0.43925,17.12207,0.4807,0.4183167,17.00192
"2018-04-03 07:00:00",2944,0.4903,0.4390334,17.20378,0.4807,0.4186167,17.09693
"2018-04-03 08:00:00",2945,0.4902333,0.4397,17.28322,0.4805,0.4185334,17.18142
"2018-04-03 09:00:00",2946,0.4899,0.4394333,17.36267,0.4803,0.4183167,17.24213
"2018-04-03 10:00:00",2947,0.4899,0.4400834,17.39598,0.4801667,0.4182,17.27318
"2018-04-03 11:00:00",2948,0.4899,0.4398834,17.42978,0.4799,0.4181667,17.31567
"2018-04-03 12:00:00",2949,0.4899,0.4401333,17.47678,0.4794,0.4182667,17.36588
"2018-04-03 13:00:00",2950,0.4899,0.4409167,17.48636,0.4794,0.41885,17.39095
"2018-04-03 14:00:00",2951,0.4899,0.4411,17.52515,0.4794,0.4188,17.43663
"2018-04-03 15:00:00",2952,0.4894833,0.4419667,17.54615,0.4794,0.4195167,17.44987
"2018-04-03 16:00:00",2953,0.4894834,0.4427,17.55623,0.4794,0.4198667,17.47588
"2018-04-03 17:00:00",2954,0.4894,0.4425,17.53702,0.4791334,0.42065,17.4654
"2018-04-03 18:00:00",2955,0.4894,0.4429333,17.51927,0.479,0.4205,17.46812
"2018-04-03 19:00:00",2956,0.4894,0.44285,17.49232,0.479,0.4205166,17.45445
"2018-04-03 20:00:00",2957,0.4894,0.4431833,17.4841,0.47875,0.42055,17.44075
"2018-04-03 21:00:00",2958,0.4894833,0.4430333,17.46357,0.4785,0.4203,17.42385
"2018-04-03 22:00:00",2959,0.4894,0.4433833,17.44073,0.4784333,0.4199,17.41198
"2018-04-03 23:00:00",2960,0.4894,0.4428333,17.42383,0.4781,0.4197667,17.4024
"2018-04-04 00:00:00",2961,0.4890667,0.4424833,17.39508,0.4781,0.42,17.37863
"2018-04-04 01:00:00",2962,0.489,0.4421667,17.37958,0.4781,0.4197,17.35353
"2018-04-04 02:00:00",2963,0.489,0.44145,17.32978,0.4777,0.4191,17.32797
"2018-04-04 03:00:00",2964,0.489,0.4411167,17.30195,0.4776666,0.4188333,17.29783
"2018-04-04 04:00:00",2965,0.4888,0.4405667,17.28095,0.4777,0.4186,17.27318
"2018-04-04 05:00:00",2966,0.4886,0.4403833,17.31977,0.4773667,0.4180334,17.30334
"2018-04-04 06:00:00",2967,0.4886,0.4398833,17.38093,0.4772,0.4176834,17.36403
"2018-04-04 07:00:00",2968,0.4886,0.4394,17.4471,0.4771333,0.4173833,17.44393
"2018-04-04 08:00:00",2969,0.4883667,0.4402666,17.53428,0.4768,0.4174167,17.52927
"2018-04-04 09:00:00",2970,0.4881667,0.4402,17.61188,0.4770667,0.41805,17.56988
"2018-04-04 10:00:00",2971,0.4881333,0.4406167,17.69355,0.4768666,0.4176666,17.62012
"2018-04-04 11:00:00",2972,0.4884,0.4418333,17.76152,0.4768,0.4175833,17.67348
"2018-04-04 12:00:00",2973,0.4881,0.4418,17.81033,0.4763,0.4179,17.70862
"2018-04-04 13:00:00",2974,0.4881,0.4423666,17.97178,0.4763,0.4175167,17.83908
"2018-04-04 14:00:00",2975,0.4881,0.443,18.09262,0.4763,0.4181,17.97225
"2018-04-04 15:00:00",2976,0.4881,0.4437834,18.03018,0.4763,0.4188,17.9344
"2018-04-04 16:00:00",2977,0.4881,0.4444166,18.02607,0.4763,0.4195834,17.92938
"2018-04-04 17:00:00",2978,0.4881,0.44535,18.00415,0.4760333,0.4194666,17.90567
"2018-04-04 18:00:00",2979,0.4881,0.4455333,17.98137,0.4759,0.4193166,17.85002
"2018-04-04 19:00:00",2980,0.4881,0.4453,17.94533,0.4759,0.41935,17.82127
"2018-04-04 20:00:00",2981,0.4879667,0.4452333,17.9385,0.4754833,0.4186333,17.79802
"2018-04-04 21:00:00",2982,0.4877,0.4453667,17.9157,0.4754,0.4186167,17.76747
"2018-04-04 22:00:00",2983,0.4877,0.4444834,17.88558,0.4754,0.41805,17.74465
"2018-04-04 23:00:00",2984,0.4877,0.4442833,17.84865,0.4754,0.4181666,17.72322
"2018-04-05 00:00:00",2985,0.4875666,0.4444167,17.83587,0.4750667,0.4175833,17.70268
"2018-04-05 01:00:00",2986,0.4873,0.4439333,17.79802,0.475,0.4175667,17.68623
"2018-04-05 02:00:00",2987,0.4873,0.44345,17.76288,0.475,0.4176834,17.66433
"2018-04-05 03:00:00",2988,0.4873,0.4429834,17.72503,0.475,0.41755,17.67712
"2018-04-05 04:00:00",2989,0.4873,0.44215,17.69722,0.4749167,0.4179,17.65522
"2018-04-05 05:00:00",2990,0.48715,0.4416,17.72958,0.47455,0.4177833,17.68717
"2018-04-05 06:00:00",2991,0.4868833,0.4410167,17.7994,0.4745833,0.4175166,17.76198
"2018-04-05 07:00:00",2992,0.4868333,0.4413,17.86552,0.4746,0.4174666,17.83315
"2018-04-05 08:00:00",2993,0.4869,0.4410833,17.88193,0.4745834,0.4174334,17.83998
"2018-04-05 09:00:00",2994,0.4868166,0.4417167,17.91343,0.47455,0.4178,17.87967
"2018-04-05 10:00:00",2995,0.4865333,0.44195,17.98502,0.4741,0.4181666,17.9572
"2018-04-05 11:00:00",2996,0.4864,0.4416167,18.0621,0.4741,0.4184,18.01557
"2018-04-05 12:00:00",2997,0.4864,0.4423333,18.13048,0.4741,0.4183167,18.07577
"2018-04-05 13:00:00",2998,0.4864,0.4427167,18.20622,0.4739667,0.4181,18.12275
"2018-04-05 14:00:00",2999,0.4864,0.4432333,18.2267,0.4737667,0.41805,18.14828
"2018-04-05 15:00:00",3000,0.4864,0.4435,18.25452,0.4736666,0.4187334,18.16607
"2018-04-05 16:00:00",3001,0.4864,0.4441167,18.25087,0.4736,0.4191833,18.1492
"2018-04-05 17:00:00",3002,0.4863334,0.44425,18.20438,0.4736166,0.4191833,18.12683
"2018-04-05 18:00:00",3003,0.486,0.4443333,18.14508,0.4735167,0.41885,18.09175
"2018-04-05 19:00:00",3004,0.486,0.4439,18.11592,0.4732,0.41865,18.04707
"2018-04-05 20:00:00",3005,0.486,0.4438666,18.07715,0.4732,0.4178833,17.99778
"2018-04-05 21:00:00",3006,0.486,0.4435667,18.03152,0.4730667,0.4177167,17.95628
"2018-04-05 22:00:00",3007,0.4859167,0.44285,17.99685,0.4728,0.4176333,17.93805
"2018-04-05 23:00:00",3008,0.4855,0.44265,17.95355,0.4727167,0.4172,17.91205
"2018-04-06 00:00:00",3009,0.4855,0.44215,17.91935,0.4723,0.4172167,17.88332
"2018-04-06 01:00:00",3010,0.4856834,0.4422333,17.88742,0.4723,0.41715,17.85458
"2018-04-06 02:00:00",3011,0.4854833,0.4409667,17.85185,0.4723,0.41695,17.81988
"2018-04-06 03:00:00",3012,0.4851,0.4405,17.79987,0.4723,0.4164333,17.80393
"2018-04-06 04:00:00",3013,0.4851,0.4397334,17.76747,0.4719,0.4161,17.75967
"2018-04-06 05:00:00",3014,0.4851,0.4389667,17.73052,0.4719,0.4155,17.75467
"2018-04-06 06:00:00",3015,0.4847666,0.4385333,17.75877,0.4718167,0.41475,17.76425
"2018-04-06 07:00:00",3016,0.4847,0.4373833,17.82217,0.4714,0.4149167,17.82905
"2018-04-06 08:00:00",3017,0.4847,0.43765,17.89975,0.4714,0.4148833,17.9157
"2018-04-06 09:00:00",3018,0.4847,0.4381833,17.96358,0.4714,0.4154,17.97272
"2018-04-06 10:00:00",3019,0.4847,0.4382667,18.01557,0.4714,0.41535,18.0069
"2018-04-06 11:00:00",3020,0.4847,0.4388,18.05207,0.4714,0.4156834,18.0507
"2018-04-06 12:00:00",3021,0.4847,0.4391167,18.10542,0.4714,0.4158834,18.0899
"2018-04-06 13:00:00",3022,0.4844333,0.4391,18.17338,0.4712667,0.4160334,18.16378
"2018-04-06 14:00:00",3023,0.4840499,0.4390667,18.20027,0.471,0.4160666,18.18612
"2018-04-06 15:00:00",3024,0.4838,0.439,18.2404,0.471,0.41675,18.20893
"2018-04-06 16:00:00",3025,0.4838,0.43935,18.26545,0.471,0.4172333,18.22033
"2018-04-06 17:00:00",3026,0.4838,0.43975,18.2372,0.471,0.4172,18.20938
"2018-04-06 18:00:00",3027,0.4835333,0.4401667,18.20892,0.471,0.4173833,18.19525
"2018-04-06 19:00:00",3028,0.4834,0.4399667,18.18523,0.471,0.4173,18.172
"2018-04-06 20:00:00",3029,0.4834,0.4398333,18.17198,0.4708333,0.4168833,18.15192
"2018-04-06 21:00:00",3030,0.4834,0.4398,18.1282,0.4705,0.4169667,18.10358
"2018-04-06 22:00:00",3031,0.4834,0.4393667,18.10587,0.4705,0.4166,18.08492
"2018-04-06 23:00:00",3032,0.4834,0.43925,18.089,0.4705,0.4167,18.07213
"2018-04-07 00:00:00",3033,0.4829167,0.4387833,18.04933,0.4705,0.4165167,18.04385
"2018-04-07 01:00:00",3034,0.4829166,0.4388167,18.01467,0.4705,0.4164833,18.0311
"2018-04-07 02:00:00",3035,0.483,0.4380167,17.97455,0.4701667,0.4162666,17.98228
"2018-04-07 03:00:00",3036,0.4828334,0.4376167,17.959,0.4701,0.4157333,17.95127
"2018-04-07 04:00:00",3037,0.4825,0.43675,17.92072,0.4701,0.4154,17.90656
"2018-04-07 05:00:00",3038,0.4825,0.4362833,17.8865,0.46985,0.4150667,17.88693
"2018-04-07 06:00:00",3039,0.4825,0.4361167,17.8596,0.4696,0.4147167,17.83633
"2018-04-07 07:00:00",3040,0.4821,0.4351834,17.82718,0.4696,0.4141,17.80803
"2018-04-07 08:00:00",3041,0.4821,0.4349667,17.7971,0.4696,0.4136333,17.78525
"2018-04-07 09:00:00",3042,0.4821,0.4347167,17.75468,0.4692,0.41325,17.73598
"2018-04-07 10:00:00",3043,0.4819,0.43355,17.72685,0.4692,0.4128334,17.72185
"2018-04-07 11:00:00",3044,0.4817,0.4335167,17.72367,0.4692,0.41225,17.6867
"2018-04-07 12:00:00",3045,0.4817,0.43275,17.6931,0.4692,0.41225,17.6689
"2018-04-07 13:00:00",3046,0.4817,0.4328333,17.60232,0.4687,0.4116333,17.61053
"2018-04-07 14:00:00",3047,0.4812,0.4319167,17.58313,0.4687,0.4112833,17.58542
"2018-04-07 15:00:00",3048,0.4812,0.4316833,17.59683,0.4687,0.4112166,17.59822
"2018-04-07 16:00:00",3049,0.4812,0.4318334,17.6525,0.46875,0.4108167,17.65475
"2018-04-07 17:00:00",3050,0.4812,0.4315166,17.6607,0.4686,0.4109,17.65292
"2018-04-07 18:00:00",3051,0.481,0.4310667,17.66525,0.4683,0.4105166,17.66478
"2018-04-07 19:00:00",3052,0.4808,0.4309333,17.66023,0.4683,0.4109167,17.66527
"2018-04-07 20:00:00",3053,0.4808,0.4308833,17.6598,0.4683,0.4104833,17.66389
"2018-04-07 21:00:00",3054,0.4808,0.4308833,17.66113,0.4683,0.4107,17.6634
"2018-04-07 22:00:00",3055,0.4808,0.43035,17.66162,0.4683,0.4103167,17.66023
"2018-04-07 23:00:00",3056,0.4808,0.4307,17.65795,0.4682167,0.4098834,17.65933
"2018-04-08 00:00:00",3057,0.4808,0.4304,17.65612,0.4678,0.41025,17.65748
"2018-04-08 01:00:00",3058,0.4808,0.4307667,17.63377,0.4678166,0.41015,17.65842
"2018-04-08 02:00:00",3059,0.4808,0.4301667,17.66113,0.4678,0.4101333,17.66933
"2018-04-08 03:00:00",3060,0.4807334,0.43015,17.69035,0.4678166,0.4102333,17.65792
"2018-04-08 04:00:00",3061,0.4804,0.4298334,17.71407,0.4678167,0.4101167,17.68123
"2018-04-08 05:00:00",3062,0.4804,0.4298667,17.74877,0.4678,0.4101166,17.72273
"2018-04-08 06:00:00",3063,0.4804,0.4298333,17.76425,0.4678,0.4103667,17.76563
"2018-04-08 07:00:00",3064,0.4804,0.4303,17.79757,0.4674667,0.4105,17.77385
"2018-04-08 08:00:00",3065,0.4804,0.4303666,17.8231,0.4674,0.4106834,17.81125
"2018-04-08 09:00:00",3066,0.4804,0.4302666,17.85552,0.4674,0.41095,17.83313
"2018-04-08 10:00:00",3067,0.4804,0.4303834,17.87283,0.4674,0.41125,17.8482
"2018-04-08 11:00:00",3068,0.4804,0.4306833,17.87693,0.4674,0.4112999,17.876
"2018-04-08 12:00:00",3069,0.4804,0.43085,17.88743,0.4674,0.4116167,17.88513
"2018-04-08 13:00:00",3070,0.4803166,0.4313667,17.88107,0.4674,0.4115166,17.8651
"2018-04-08 14:00:00",3071,0.4799,0.4313167,17.8842,0.4674,0.4115666,17.86965
"2018-04-08 15:00:00",3072,0.4799,0.4310333,17.8751,0.4674,0.4114333,17.86323
"2018-04-08 16:00:00",3073,0.4799,0.4309,17.86598,0.4674,0.4115,17.8701
"2018-04-08 17:00:00",3074,0.4799,0.4310167,17.85685,0.4674,0.4116333,17.8546
"2018-04-08 18:00:00",3075,0.4799,0.4307,17.84955,0.4669,0.41135,17.84135
"2018-04-08 19:00:00",3076,0.4796334,0.4305333,17.85595,0.4669,0.41155,17.8628
"2018-04-08 20:00:00",3077,0.4795,0.4305834,17.8815,0.4669,0.4115666,17.871
"2018-04-08 21:00:00",3078,0.4795,0.43025,17.87282,0.4669,0.4119166,17.90203
"2018-04-08 22:00:00",3079,0.4795,0.4304833,17.86967,0.4669,0.4119333,17.88465
"2018-04-08 23:00:00",3080,0.4795,0.43045,17.8637,0.4669,0.4119166,17.88468
"2018-04-09 00:00:00",3081,0.4795,0.4300333,17.86828,0.4669,0.4119333,17.88013
"2018-04-09 01:00:00",3082,0.4795,0.4303,17.85138,0.4669,0.4115,17.87693
"2018-04-09 02:00:00",3083,0.4790833,0.4303333,17.86508,0.4669,0.41145,17.88193
"2018-04-09 03:00:00",3084,0.479,0.4304167,17.86143,0.4665667,0.4115666,17.87282
"2018-04-09 04:00:00",3085,0.4790167,0.4296333,17.88835,0.4665,0.4115666,17.8961
"2018-04-09 05:00:00",3086,0.479,0.4296834,17.95812,0.4665,0.4117,17.95675
"2018-04-09 06:00:00",3087,0.479,0.4302666,18.0288,0.4665,0.4118834,18.02652
"2018-04-09 07:00:00",3088,0.479,0.4304334,18.0767,0.4665,0.4123167,18.07122
"2018-04-09 08:00:00",3089,0.479,0.4307834,18.21075,0.4665,0.4118667,18.18703
"2018-04-09 09:00:00",3090,0.479,0.4308334,18.29643,0.4665,0.4123333,18.25953
"2018-04-09 10:00:00",3091,0.479,0.4316334,18.42457,0.4665,0.4122,18.37443
"2018-04-09 11:00:00",3092,0.479,0.4323667,18.50163,0.4664834,0.413,18.45055
"2018-04-09 12:00:00",3093,0.479,0.43335,18.54447,0.4664,0.4144666,18.50347
"2018-04-09 13:00:00",3094,0.479,0.43455,18.606,0.4664,0.4152167,18.57273
"2018-04-09 14:00:00",3095,0.479,0.4350333,18.65023,0.4664,0.4160334,18.61835
"2018-04-09 15:00:00",3096,0.479,0.4358333,18.6771,0.4664,0.41655,18.66527
"2018-04-09 16:00:00",3097,0.479,0.43585,18.69488,0.4664,0.4165167,18.6721
"2018-04-09 17:00:00",3098,0.479,0.4362833,18.6835,0.4664,0.4169833,18.64612
"2018-04-09 18:00:00",3099,0.479,0.4362833,18.65113,0.4664,0.4169166,18.59873
"2018-04-09 19:00:00",3100,0.479,0.4363667,18.59505,0.4664,0.4172666,18.56407
"2018-04-09 20:00:00",3101,0.479,0.4362667,18.5472,0.4664,0.4168167,18.5162
"2018-04-09 21:00:00",3102,0.4786,0.43585,18.51032,0.4661334,0.4164167,18.45513
"2018-04-09 22:00:00",3103,0.4786,0.4353833,18.44555,0.466,0.4161834,18.41135
"2018-04-09 23:00:00",3104,0.4786,0.43505,18.38903,0.466,0.4158833,18.37627
"2018-04-10 00:00:00",3105,0.4785167,0.4344167,18.33522,0.466,0.4155166,18.34845
"2018-04-10 01:00:00",3106,0.4781,0.4342999,18.30512,0.466,0.4153167,18.31148
"2018-04-10 02:00:00",3107,0.4781,0.4339666,18.28505,0.4658333,0.4149,18.25907
