"TOA5","S6109","CR2xx","27364","CR200X.Std.04","Sxxxx V1_09 test DB_3&2.CR2","6471","DYL_test_p3_2"
"TIMESTAMP","RECORD","Perm_1_Avg","Period_1_Avg","VR_1_Avg","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2017-12-04 00:00:00",57,46.05783,2.1927,1.360067,47.45772,2.2074,1.8144,53.1106,2.2854,1.673267
"2017-12-04 01:00:00",58,46.05782,2.1927,1.360067,47.4573,2.2074,1.8128,53.10918,2.2854,1.672383
"2017-12-04 02:00:00",59,45.99525,2.191783,1.3604,47.4572,2.2074,1.81245,53.1067,2.2854,1.670717
"2017-12-04 03:00:00",60,45.98265,2.1916,1.360417,47.45685,2.2074,1.81125,53.10602,2.2854,1.670267
"2017-12-04 04:00:00",61,45.98223,2.1916,1.3601,47.37513,2.2063,1.8102,53.10505,2.2854,1.66965
"2017-12-04 05:00:00",62,45.98287,2.1916,1.360583,47.37506,2.2063,1.809817,53.10368,2.2854,1.668733
"2017-12-04 06:00:00",63,45.98296,2.1916,1.36065,47.37463,2.2063,1.808217,53.10153,2.2854,1.667383
"2017-12-04 07:00:00",64,45.98294,2.1916,1.360667,47.37433,2.2063,1.8073,53.0997,2.2854,1.66615
"2017-12-04 08:00:00",65,45.98293,2.1916,1.360633,47.374,2.2063,1.8061,53.09868,2.2854,1.665483
"2017-12-04 09:00:00",66,45.98323,2.1916,1.36085,47.3739,2.2063,1.805617,53.09837,2.2854,1.6653
"2017-12-04 10:00:00",67,45.9455,2.19105,1.360883,47.30579,2.205384,1.804233,53.09808,2.2854,1.66515
"2017-12-04 11:00:00",68,45.90712,2.1905,1.360467,47.29215,2.2052,1.80385,53.09503,2.2854,1.663167
"2017-12-04 12:00:00",69,45.86833,2.18995,1.359683,47.29175,2.2052,1.802283,53.09268,2.2854,1.661667
"2017-12-04 13:00:00",70,45.83105,2.1894,1.360033,47.2914,2.2052,1.801117,53.09169,2.2854,1.661033
"2017-12-04 14:00:00",71,45.83073,2.1894,1.3598,47.29098,2.2052,1.799733,53.08978,2.2854,1.6598
"2017-12-04 15:00:00",72,45.8307,2.1894,1.359783,47.29078,2.2052,1.79895,53.0888,2.2854,1.65915
