"TOA5","S6109","CR2xx","27364","CR200X.Std.04","Sxxxx V1_09 test DB_3&2.CR2","6471","DYL_test_p3_1"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","Temp_1_Avg","VWC_2_Avg","EC_2_Avg","Temp_2_Avg","VWC_3_Avg","EC_3_Avg","Temp_3_Avg","Battery_Vdc"
"TS","RN","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp"
"2017-12-04 11:00:00",68,0.5444,0.2896167,17.34123,0.5526,0.6254666,17.27273,0.5904999,0.5208001,17.41243,12.89882
"2017-12-04 12:00:00",69,0.54415,0.2890166,17.38458,0.5526,0.62425,17.31063,0.5904999,0.5196333,17.43298,12.89042
"2017-12-04 13:00:00",70,0.54395,0.2892667,17.41792,0.5526,0.6233333,17.33165,0.5904999,0.5191166,17.44485,12.90469
"2017-12-04 14:00:00",71,0.5439333,0.2891167,17.4494,0.5526,0.6222833,17.34943,0.5904667,0.51815,17.47178,12.89882
"2017-12-04 15:00:00",72,0.5439,0.2890667,17.44621,0.5526,0.6217,17.34532,0.5904667,0.5176334,17.4736,12.91057
"2017-12-04 16:00:00",73,0.5439667,0.2894666,17.45577,0.5522667,0.62125,17.35993,0.5904667,0.5172,17.4955,12.89966
"2017-12-04 17:00:00",74,0.5440001,0.2899834,17.44348,0.5521,0.62055,17.36588,0.5904,0.5162,17.5028,12.90134
"2017-12-04 18:00:00",75,0.5440001,0.2898,17.40285,0.5521,0.6194667,17.3243,0.5904,0.5159,17.46267,12.91057
"2017-12-04 19:00:00",76,0.54375,0.2896833,17.3549,0.5521,0.6192167,17.291,0.5904,0.5149,17.4339,12.8963
"2017-12-04 20:00:00",77,0.5435,0.2900667,17.2951,0.5521,0.6179333,17.26268,0.5904,0.5145833,17.37818,12.9005
"2017-12-04 21:00:00",78,0.5435,0.28965,17.24627,0.5521,0.6169999,17.22295,0.5904,0.513,17.3371,12.89798
"2017-12-04 22:00:00",79,0.5435,0.2894334,17.17822,0.5518667,0.61615,17.16545,0.5904,0.5122833,17.29737,12.91141
"2017-12-04 23:00:00",80,0.5435,0.2893833,17.11338,0.5516,0.6145167,17.1216,0.5903834,0.5109333,17.2417,12.90721
"2017-12-05 00:00:00",81,0.5435,0.28865,17.03938,0.5516,0.6133667,17.05905,0.5903167,0.50955,17.17913,12.8963
"2017-12-05 01:00:00",82,0.5435,0.2886,16.99965,0.5516,0.6119666,16.99278,0.5903,0.5078667,17.13075,12.88958
"2017-12-05 02:00:00",83,0.5435,0.2876,16.9302,0.5516,0.6102,16.93798,0.5903,0.50785,17.07137,12.90889
"2017-12-05 03:00:00",84,0.5435,0.2877834,16.85983,0.5516,0.6090333,16.89367,0.5903,0.5059,17.01792,12.90134
"2017-12-05 04:00:00",85,0.5435,0.2875834,16.82648,0.55135,0.6075833,16.85162,0.5903,0.5043167,16.96812,12.90385
"2017-12-05 05:00:00",86,0.543,0.2871833,16.77802,0.5511,0.60565,16.79997,0.59025,0.5035167,16.92975,12.90805
"2017-12-05 06:00:00",87,0.543,0.28695,16.78398,0.5511,0.6043833,16.7931,0.5902,0.5018499,16.91055,12.90553
"2017-12-05 07:00:00",88,0.543,0.2868333,16.8201,0.5511,0.60255,16.79585,0.5902,0.5006667,16.91923,12.90973
"2017-12-05 08:00:00",89,0.543,0.2865833,16.84477,0.5511,0.6015667,16.81413,0.5902,0.4986833,16.95305,12.90889
"2017-12-05 09:00:00",90,0.543,0.28675,16.87448,0.5511,0.60005,16.84157,0.5902,0.4976667,16.96675,12.90805
"2017-12-05 10:00:00",91,0.543,0.2865666,16.92563,0.55085,0.5989667,16.86488,0.5901334,0.4970833,16.99462,12.87112
"2017-12-05 11:00:00",92,0.543,0.2862667,16.95442,0.5506,0.5971667,16.88862,0.5901,0.4960333,17.02293,12.89126
"2017-12-05 12:00:00",93,0.543,0.2864166,16.97773,0.5506,0.5967667,16.9124,0.5901,0.4949333,17.03573,12.89966
"2017-12-05 13:00:00",94,0.5427333,0.2861666,17.01425,0.5506,0.59505,16.92977,0.5901,0.4935833,17.07182,12.90469
"2017-12-05 14:00:00",95,0.5427333,0.2865,17.08688,0.55035,0.5942,16.99417,0.5901,0.4932,17.12662,12.90301
"2017-12-05 15:00:00",96,0.5426,0.2864,17.43843,0.55035,0.59365,17.30835,0.5901,0.4927167,17.41427,12.90973
"2017-12-05 16:00:00",97,0.5426,0.2871667,17.26863,0.5501,0.5935667,17.16268,0.5901,0.4923666,17.26998,12.89966
"2017-12-05 17:00:00",98,0.5426,0.2873667,17.2321,0.5501,0.5933334,17.12433,0.5901,0.4923833,17.2563,12.90721
"2017-12-05 18:00:00",99,0.5426,0.2876833,17.20153,0.5501,0.5932167,17.10885,0.5901,0.4917333,17.22205,12.89966
"2017-12-05 19:00:00",100,0.5422,0.2883166,17.1636,0.5501,0.59265,17.09558,0.5901,0.4908834,17.2088,12.90553
"2017-12-05 20:00:00",101,0.5422,0.2884667,17.13165,0.5501,0.5916167,17.0773,0.5900499,0.49035,17.17547,12.89378
"2017-12-05 21:00:00",102,0.5422,0.2884667,17.10335,0.5501,0.5908833,17.04075,0.5900333,0.4899333,17.14992,12.90301
"2017-12-05 22:00:00",103,0.5422,0.2882667,17.06953,0.5499667,0.5900334,17.02247,0.59,0.4884,17.10333,12.90301
"2017-12-05 23:00:00",104,0.5422,0.2877833,17.01975,0.5496833,0.5888667,16.98595,0.59,0.4875,17.08322,12.90721
"2017-12-06 00:00:00",105,0.5422,0.2880667,16.9777,0.5496333,0.5877333,16.95535,0.5896,0.4862167,17.03117,12.89042
"2017-12-06 01:00:00",106,0.5422,0.2879,16.94435,0.5496001,0.58625,16.91603,0.5894,0.4857833,16.99643,12.89546
"2017-12-06 02:00:00",107,0.5422,0.2876167,16.90005,0.5496001,0.5848,16.8845,0.5893834,0.4847333,16.9631,12.90385
"2017-12-06 03:00:00",108,0.5422,0.28735,16.86762,0.5496001,0.5836,16.858,0.5893,0.4828833,16.93567,12.90721
"2017-12-06 04:00:00",109,0.5418666,0.2868333,16.82102,0.5496001,0.5825167,16.81688,0.5893,0.4818833,16.89135,12.88203
"2017-12-06 05:00:00",110,0.5416999,0.2865667,16.81415,0.5496001,0.5810834,16.7899,0.5893,0.4809166,16.85937,12.9005
"2017-12-06 06:00:00",111,0.5416999,0.2866833,16.79312,0.5494333,0.5797833,16.77803,0.5893,0.4793833,16.85663,12.91225
"2017-12-06 07:00:00",112,0.5416999,0.2864667,16.79858,0.5491,0.5781,16.79953,0.5892833,0.4779166,16.8644,12.8963
"2017-12-06 08:00:00",113,0.5416999,0.2861667,16.83792,0.5491,0.5770833,16.81091,0.5892333,0.4770834,16.88908,12.90301
"2017-12-06 09:00:00",114,0.5416999,0.2860167,16.85847,0.5491,0.5756667,16.82468,0.5892,0.4762333,16.90462,12.89546
"2017-12-06 10:00:00",115,0.5414334,0.2860333,16.87035,0.5491,0.5746334,16.82648,0.5892,0.4754,16.9165,12.88035
"2017-12-06 11:00:00",116,0.5413,0.2857,16.8827,0.5491,0.5732333,16.83698,0.5892,0.4745833,16.94117,12.88958
"2017-12-06 12:00:00",117,0.5413,0.28535,16.9229,0.5491,0.5720333,16.87217,0.5892,0.4738,16.97133,12.89546
"2017-12-06 13:00:00",118,0.5411333,0.2852667,17.2357,0.5487667,0.57105,17.14985,0.5892,0.47295,17.24393,12.90134
"2017-12-06 14:00:00",119,0.5408833,0.28505,17.86368,0.5486,0.5710833,17.72275,0.5892,0.4729166,17.7761,12.90553
"2017-12-06 15:00:00",120,0.5408,0.2862667,17.56167,0.5486166,0.57135,17.4325,0.5892,0.47305,17.50693,12.88874
"2017-12-06 16:00:00",121,0.5408167,0.2868833,17.42247,0.5486166,0.5712833,17.32888,0.5892,0.4739166,17.41153,12.8921
"2017-12-06 17:00:00",122,0.5407667,0.2873667,17.37363,0.5486,0.5712166,17.28873,0.5892,0.4730166,17.38367,12.90134
"2017-12-06 18:00:00",123,0.5404,0.2878,17.3015,0.5486,0.5708,17.24853,0.5892,0.47235,17.34075,12.90134
"2017-12-06 19:00:00",124,0.5404,0.2879167,17.26545,0.5485334,0.56995,17.2193,0.5892,0.4723,17.30423,12.89714
