"TOA5","S6111","CR2xx","27360","CR200X.Std.04","Sxxxx V1_09 test NPHK_P2_DYL_P2.CR2","56011","DYL_test_p2b_2"
"TIMESTAMP","RECORD","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","",""
"","","Avg","Avg","Avg"
"2017-12-07 18:00:00",147,41.45435,2.1366,1.553867
"2017-12-07 19:00:00",148,41.42976,2.1362,1.5534
"2017-12-07 20:00:00",149,41.42916,2.1362,1.552367
"2017-12-07 21:00:00",150,41.42915,2.1362,1.552333
"2017-12-07 22:00:00",151,41.42867,2.1362,1.551483
"2017-12-07 23:00:00",152,41.42862,2.1362,1.551383
"2017-12-08 00:00:00",153,41.42787,2.1362,1.5501
"2017-12-08 01:00:00",154,41.4277,2.1362,1.549783
"2017-12-08 02:00:00",155,41.3786,2.135467,1.548783
"2017-12-08 03:00:00",156,41.35318,2.1351,1.54675
"2017-12-08 04:00:00",157,41.35265,2.1351,1.54585
"2017-12-08 05:00:00",158,41.33998,2.134917,1.544883
"2017-12-08 06:00:00",159,41.2786,2.134,1.543467
"2017-12-08 07:00:00",160,41.2778,2.134,1.542133
"2017-12-08 08:00:00",161,41.28878,2.134183,1.540183
"2017-12-08 09:00:00",162,41.27665,2.134,1.5401
"2017-12-08 10:00:00",163,41.27562,2.134,1.538433
"2017-12-08 11:00:00",164,41.27514,2.134,1.5376
"2017-12-08 12:00:00",165,41.26267,2.1338,1.537017
"2017-12-08 13:00:00",166,41.20166,2.1328,1.536
"2017-12-08 14:00:00",167,41.20112,2.1328,1.535117
"2017-12-08 15:00:00",168,41.20044,2.1328,1.533967
"2017-12-08 16:00:00",169,41.15178,2.132067,1.533417
"2017-12-08 17:00:00",170,41.12753,2.1317,1.533167
"2017-12-08 18:00:00",171,41.12738,2.1317,1.532983
"2017-12-08 19:00:00",172,41.12713,2.1317,1.5325
"2017-12-08 20:00:00",173,41.0664,2.130783,1.53175
"2017-12-08 21:00:00",174,41.05418,2.1306,1.531467
"2017-12-08 22:00:00",175,41.05404,2.1306,1.53125
"2017-12-08 23:00:00",176,41.05359,2.1306,1.530483
"2017-12-09 00:00:00",177,41.05336,2.1306,1.5301
"2017-12-09 01:00:00",178,41.00467,2.1298,1.5292
"2017-12-09 02:00:00",179,40.98,2.1294,1.528267
"2017-12-09 03:00:00",180,40.97965,2.1294,1.527633
"2017-12-09 04:00:00",181,40.97962,2.1294,1.52755
"2017-12-09 05:00:00",182,40.97877,2.1294,1.526116
"2017-12-09 06:00:00",183,40.97879,2.1294,1.526167
"2017-12-09 07:00:00",184,40.9781,2.1294,1.525017
"2017-12-09 08:00:00",185,40.9059,2.1283,1.524933
"2017-12-09 09:00:00",186,40.90535,2.1283,1.524017
"2017-12-09 10:00:00",187,40.90505,2.1283,1.523483
"2017-12-09 11:00:00",188,40.90453,2.1283,1.522617
"2017-12-09 12:00:00",189,40.88072,2.127933,1.522967
"2017-12-09 13:00:00",190,40.83218,2.1272,1.522133
"2017-12-09 14:00:00",191,40.8317,2.1272,1.521317
"2017-12-09 15:00:00",192,40.83148,2.1272,1.52095
"2017-12-09 16:00:00",193,40.83132,2.1272,1.520733
"2017-12-09 17:00:00",194,40.83098,2.1272,1.520117
"2017-12-09 18:00:00",195,40.83083,2.1272,1.519867
"2017-12-09 19:00:00",196,40.78253,2.126467,1.5193
"2017-12-09 20:00:00",197,40.75823,2.1261,1.51875
"2017-12-09 21:00:00",198,40.75817,2.1261,1.51865
"2017-12-09 22:00:00",199,40.75769,2.1261,1.517817
"2017-12-09 23:00:00",200,40.75743,2.1261,1.517433
"2017-12-10 00:00:00",201,40.76938,2.126283,1.51735
"2017-12-10 01:00:00",202,40.81698,2.127017,1.516783
"2017-12-10 02:00:00",203,40.76867,2.126283,1.5162
"2017-12-10 03:00:00",204,40.75705,2.1261,1.51675
"2017-12-10 04:00:00",205,40.75673,2.1261,1.516233
"2017-12-10 05:00:00",206,40.7562,2.1261,1.515367
"2017-12-10 06:00:00",207,40.75583,2.1261,1.514717
"2017-12-10 07:00:00",208,40.7557,2.1261,1.51455
"2017-12-10 08:00:00",209,40.75542,2.1261,1.5141
"2017-12-10 09:00:00",210,40.75523,2.1261,1.513767
"2017-12-10 10:00:00",211,40.70718,2.1253,1.513533
"2017-12-10 11:00:00",212,40.6829,2.1249,1.5129
"2017-12-10 12:00:00",213,40.68279,2.1249,1.5127
"2017-12-10 13:00:00",214,40.68193,2.1249,1.5113
"2017-12-10 14:00:00",215,40.6818,2.1249,1.5111
"2017-12-10 15:00:00",216,40.68167,2.1249,1.5109
"2017-12-10 16:00:00",217,40.68098,2.1249,1.5098
"2017-12-10 17:00:00",218,40.681,2.1249,1.509817
"2017-12-10 18:00:00",219,40.6807,2.1249,1.50935
"2017-12-10 19:00:00",220,40.6681,2.124717,1.508283
"2017-12-10 20:00:00",221,40.60788,2.1238,1.5075
"2017-12-10 21:00:00",222,40.60772,2.1238,1.507233
"2017-12-10 22:00:00",223,40.60715,2.1238,1.506317
"2017-12-10 23:00:00",224,40.60624,2.1238,1.50485
"2017-12-11 00:00:00",225,40.60607,2.1238,1.504583
"2017-12-11 01:00:00",226,40.60538,2.1238,1.503533
"2017-12-11 02:00:00",227,40.60498,2.1238,1.502833
"2017-12-11 03:00:00",228,40.59232,2.123617,1.5017
"2017-12-11 04:00:00",229,40.53257,2.1227,1.501483
"2017-12-11 05:00:00",230,40.53255,2.1227,1.50145
"2017-12-11 06:00:00",231,40.48432,2.1219,1.50055
"2017-12-11 07:00:00",232,40.46018,2.1215,1.499983
"2017-12-11 08:00:00",233,40.45987,2.1215,1.49955
"2017-12-11 09:00:00",234,40.45973,2.1215,1.499333
"2017-12-11 10:00:00",235,40.45908,2.1215,1.49825
"2017-12-11 11:00:00",236,40.45865,2.1215,1.497583
"2017-12-11 12:00:00",237,40.45829,2.1215,1.497017
"2017-12-11 13:00:00",238,40.39813,2.120583,1.495967
"2017-12-11 14:00:00",239,40.38554,2.1204,1.494817
"2017-12-11 15:00:00",240,40.38532,2.1204,1.494467
"2017-12-11 16:00:00",241,40.38477,2.1204,1.493617
"2017-12-11 17:00:00",242,40.38475,2.1204,1.4936
"2017-12-11 18:00:00",243,40.34885,2.11985,1.493167
"2017-12-11 19:00:00",244,40.31237,2.1193,1.491817
"2017-12-11 20:00:00",245,40.31279,2.1193,1.492483
"2017-12-11 21:00:00",246,40.3122,2.1193,1.49155
"2017-12-11 22:00:00",247,40.31173,2.1193,1.490817
"2017-12-11 23:00:00",248,40.31148,2.1193,1.4904
"2017-12-12 00:00:00",249,40.31089,2.1193,1.489483
"2017-12-12 01:00:00",250,40.31107,2.1193,1.489783
"2017-12-12 02:00:00",251,40.31042,2.1193,1.488767
"2017-12-12 03:00:00",252,40.31034,2.1193,1.488583
"2017-12-12 04:00:00",253,40.3094,2.1193,1.4872
"2017-12-12 05:00:00",254,40.30955,2.1193,1.487417
"2017-12-12 06:00:00",255,40.3092,2.1193,1.4869
"2017-12-12 07:00:00",256,40.3085,2.1193,1.485833
"2017-12-12 08:00:00",257,40.29697,2.1191,1.486267
"2017-12-12 09:00:00",258,40.23723,2.1181,1.485583
"2017-12-12 10:00:00",259,40.23698,2.1181,1.48515
"2017-12-12 11:00:00",260,40.23648,2.1181,1.48445
"2017-12-12 12:00:00",261,40.23625,2.1181,1.484033
"2017-12-12 13:00:00",262,40.23577,2.1181,1.483333
"2017-12-12 14:00:00",263,40.24732,2.1183,1.482867
"2017-12-12 15:00:00",264,40.30606,2.1193,1.48225
"2017-12-12 16:00:00",265,40.30555,2.1193,1.481467
"2017-12-12 17:00:00",266,40.30585,2.1193,1.48185
"2017-12-12 18:00:00",267,40.23448,2.1181,1.4814
"2017-12-12 19:00:00",268,40.23445,2.1181,1.48135
"2017-12-12 20:00:00",269,40.2343,2.1181,1.481117
"2017-12-12 21:00:00",270,40.23397,2.1181,1.4806
"2017-12-12 22:00:00",271,40.2338,2.1181,1.480367
"2017-12-12 23:00:00",272,40.23288,2.1181,1.478983
"2017-12-13 00:00:00",273,40.23281,2.1181,1.478917
"2017-12-13 01:00:00",274,40.23235,2.1181,1.478217
"2017-12-13 02:00:00",275,40.23207,2.1181,1.4778
"2017-12-13 03:00:00",276,40.23217,2.1181,1.477967
"2017-12-13 04:00:00",277,40.23209,2.1181,1.477833
"2017-12-13 05:00:00",278,40.23191,2.1181,1.477617
"2017-12-13 06:00:00",279,40.23158,2.1181,1.477117
"2017-12-13 07:00:00",280,40.23102,2.1181,1.476317
"2017-12-13 08:00:00",281,40.23115,2.1181,1.476483
"2017-12-13 09:00:00",282,40.23087,2.1181,1.476083
"2017-12-13 10:00:00",283,40.18341,2.117367,1.4758
"2017-12-13 11:00:00",284,40.23043,2.1181,1.475433
