"TOA5","S6105","CR2xx","27362","CR200X.Std.04","S6105 ZB_P3.CR2","33751","ZB_PUNT3_T2"
"TIMESTAMP","RECORD","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg","Perm_4_Avg","Period_4_Avg","VR_4_Avg"
"TS","RN","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-09-24 02:00:00",109,56.05496,2.328767,1.46985,68.12717,2.4832,1.315067,46.57997,2.2052,1.163267
"2018-09-24 03:00:00",110,56.14209,2.329867,1.46975,68.12607,2.4832,1.314833,46.58062,2.2052,1.163683
"2018-09-24 04:00:00",111,56.19963,2.3306,1.469433,68.12361,2.4832,1.3143,46.58057,2.2052,1.16365
"2018-09-24 05:00:00",112,56.25405,2.3314,1.4678,68.11936,2.4832,1.3134,46.58049,2.2052,1.163583
"2018-09-24 06:00:00",113,56.32568,2.33235,1.46725,68.11726,2.4832,1.312933,46.58002,2.2052,1.1633
"2018-09-24 07:00:00",114,56.38165,2.333083,1.46625,68.15086,2.4836,1.3132,46.58007,2.2052,1.163333
"2018-09-24 08:00:00",115,56.45208,2.334,1.46515,68.21304,2.4844,1.312683,46.60515,2.205567,1.1633
"2018-09-24 09:00:00",116,56.53659,2.3352,1.463833,68.20992,2.4844,1.312,46.6551,2.2063,1.1631
"2018-09-24 10:00:00",117,56.5775,2.33575,1.462583,68.20617,2.4844,1.311183,46.64275,2.206117,1.163217
"2018-09-24 11:00:00",118,56.61969,2.3363,1.4619,68.2044,2.4844,1.310833,46.5791,2.2052,1.16275
"2018-09-24 12:00:00",119,56.61871,2.3363,1.461483,68.20309,2.4844,1.31055,46.57903,2.2052,1.1627
"2018-09-24 13:00:00",120,56.61924,2.3363,1.461733,68.29436,2.4855,1.309317,46.57887,2.2052,1.162617
"2018-09-24 14:00:00",121,56.575,2.33575,1.461583,68.29002,2.4855,1.3084,46.57877,2.2052,1.162533
"2018-09-24 15:00:00",122,56.47606,2.3344,1.463,68.28909,2.4855,1.3082,46.5785,2.2052,1.162367
"2018-09-24 16:00:00",123,56.49727,2.334584,1.4655,68.28385,2.4855,1.3071,46.57822,2.2052,1.162217
"2018-09-24 17:00:00",124,57.06897,2.341533,1.477333,68.28321,2.4855,1.306933,46.6164,2.20575,1.1625
"2018-09-24 18:00:00",125,56.99614,2.340617,1.47765,68.32726,2.48605,1.306017,46.65384,2.2063,1.162317
"2018-09-24 19:00:00",126,56.92238,2.3397,1.4776,68.37618,2.4866,1.306083,46.65361,2.2063,1.162167
"2018-09-24 20:00:00",127,56.92488,2.3397,1.478633,68.37659,2.4866,1.306167,46.65415,2.2063,1.1625
"2018-09-24 21:00:00",128,56.89424,2.339333,1.478117,68.37124,2.4866,1.305033,46.62886,2.205933,1.1624
"2018-09-24 22:00:00",129,56.92268,2.3397,1.477733,68.36924,2.4866,1.304617,46.65422,2.2063,1.162533
"2018-09-24 23:00:00",130,56.92088,2.3397,1.477,68.36987,2.4866,1.304733,46.65433,2.2063,1.162617
"2018-09-25 00:00:00",131,56.91919,2.3397,1.4763,68.36855,2.4866,1.304467,46.65468,2.2063,1.162817
"2018-09-25 01:00:00",132,56.96028,2.34025,1.475067,68.38248,2.486783,1.304,46.65465,2.2063,1.162817
"2018-09-25 02:00:00",133,57.00077,2.3408,1.473583,68.4465,2.487516,1.30385,46.65497,2.2063,1.162983
"2018-09-25 03:00:00",134,57.04167,2.34135,1.472283,68.46145,2.4877,1.303567,46.6548,2.2063,1.162883
"2018-09-25 04:00:00",135,57.0818,2.3419,1.470667,68.4594,2.4877,1.303167,46.65515,2.2063,1.163117
"2018-09-25 05:00:00",136,57.16647,2.3431,1.469167,68.46055,2.4877,1.303417,46.6548,2.2063,1.162883
"2018-09-25 06:00:00",137,57.17792,2.343283,1.467833,68.46195,2.4877,1.303717,46.59188,2.205384,1.162867
"2018-09-25 07:00:00",138,57.24692,2.3442,1.46595,68.46183,2.4877,1.303683,46.57948,2.2052,1.162967
"2018-09-25 08:00:00",139,57.32133,2.345116,1.4662,68.4629,2.4877,1.303917,46.65517,2.2063,1.163133
"2018-09-25 09:00:00",140,57.38829,2.3461,1.4635,68.46476,2.4877,1.3043,46.6551,2.2063,1.163067
"2018-09-25 10:00:00",141,57.44348,2.346867,1.461983,68.46288,2.4877,1.3039,46.65514,2.2063,1.163117
"2018-09-25 11:00:00",142,57.49935,2.3476,1.4607,68.46358,2.4877,1.304033,46.65503,2.2063,1.16305
"2018-09-25 12:00:00",143,57.50021,2.3476,1.46105,68.46282,2.4877,1.3039,46.65528,2.2063,1.1632
"2018-09-25 13:00:00",144,57.41328,2.3465,1.461733,68.4617,2.4877,1.30365,46.65523,2.2063,1.163167
"2018-09-25 14:00:00",145,57.35826,2.3457,1.463317,68.45777,2.4877,1.302817,46.65533,2.2063,1.163217
"2018-09-25 15:00:00",146,57.26927,2.344567,1.463117,68.457,2.4877,1.30265,46.65512,2.2063,1.163117
