"TOA5","S6100","CR1000","E11654","CR1000.Std.31.02","CPU:S6102_ZB_P1.CR1","16643","lufft_ZB"
"TIMESTAMP","RECORD","Air_Temperature_Avg","Rel_Humidity_Avg","Rel_Air_Pressure_Avg","Wind_speed_Avg_","Wind_dir_vct","Wet_bulb_Temp_Avg","Prec_type_Tot","Prec_intensity_Avg","Dew_point_Avg","Battery_Vdc","Status_total_Tot"
"TS","RN","","","","","Deg","","","","","",""
"","","Avg","Avg","Avg","WVc:","WVc:","Avg","Tot","Avg","Avg","Smp","Tot"
"2018-12-31 09:10:00",3409,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 09:15:00",3410,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 09:20:00",3411,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 09:25:00",3412,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 09:30:00",3413,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 09:35:00",3414,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 09:40:00",3415,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 09:45:00",3416,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 09:50:00",3417,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 09:55:00",3418,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 10:00:00",3419,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 10:05:00",3420,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 10:10:00",3421,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 10:15:00",3422,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 10:20:00",3423,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 10:25:00",3424,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 10:30:00",3425,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 10:35:00",3426,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 10:40:00",3427,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 10:45:00",3428,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 10:50:00",3429,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 10:55:00",3430,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 11:00:00",3431,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 11:05:00",3432,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 11:10:00",3433,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 11:15:00",3434,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 11:20:00",3435,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 11:25:00",3436,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 11:30:00",3437,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 11:35:00",3438,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 11:40:00",3439,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 11:45:00",3440,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 11:50:00",3441,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 11:55:00",3442,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 12:00:00",3443,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 12:05:00",3444,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 12:10:00",3445,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 12:15:00",3446,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 12:20:00",3447,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 12:25:00",3448,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 12:30:00",3449,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 12:35:00",3450,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 12:40:00",3451,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 12:45:00",3452,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 12:50:00",3453,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 12:55:00",3454,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 13:00:00",3455,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 13:05:00",3456,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 13:10:00",3457,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 13:15:00",3458,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 13:20:00",3459,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 13:25:00",3460,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 13:30:00",3461,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 13:35:00",3462,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 13:40:00",3463,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 13:45:00",3464,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 13:50:00",3465,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 13:55:00",3466,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 14:00:00",3467,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 14:05:00",3468,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 14:10:00",3469,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 14:15:00",3470,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 14:20:00",3471,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 14:25:00",3472,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 14:30:00",3473,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 14:35:00",3474,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 14:40:00",3475,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 14:45:00",3476,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 14:50:00",3477,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 14:55:00",3478,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 15:00:00",3479,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 15:05:00",3480,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 15:10:00",3481,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 15:15:00",3482,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 15:20:00",3483,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 15:25:00",3484,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 15:30:00",3485,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 15:35:00",3486,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 15:40:00",3487,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 15:45:00",3488,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 15:50:00",3489,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 15:55:00",3490,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 16:00:00",3491,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 16:05:00",3492,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 16:10:00",3493,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 16:15:00",3494,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 16:20:00",3495,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 16:25:00",3496,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 16:30:00",3497,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 16:35:00",3498,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 16:40:00",3499,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 16:45:00",3500,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 16:50:00",3501,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 16:55:00",3502,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 17:00:00",3503,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 17:05:00",3504,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 17:10:00",3505,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 17:15:00",3506,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 17:20:00",3507,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 17:25:00",3508,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 17:30:00",3509,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 17:35:00",3510,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 17:40:00",3511,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 17:45:00",3512,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 17:50:00",3513,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 17:55:00",3514,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 18:00:00",3515,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 18:05:00",3516,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 18:10:00",3517,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 18:15:00",3518,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 18:20:00",3519,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 18:25:00",3520,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 18:30:00",3521,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 18:35:00",3522,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 18:40:00",3523,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 18:45:00",3524,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 18:50:00",3525,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 18:55:00",3526,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 19:00:00",3527,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 19:05:00",3528,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 19:10:00",3529,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 19:15:00",3530,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 19:20:00",3531,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 19:25:00",3532,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 19:30:00",3533,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 19:35:00",3534,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 19:40:00",3535,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 19:45:00",3536,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 19:50:00",3537,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 19:55:00",3538,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 20:00:00",3539,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 20:05:00",3540,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 20:10:00",3541,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 20:15:00",3542,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 20:20:00",3543,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 20:25:00",3544,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 20:30:00",3545,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 20:35:00",3546,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 20:40:00",3547,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 20:45:00",3548,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 20:50:00",3549,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 20:55:00",3550,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 21:00:00",3551,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 21:05:00",3552,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 21:10:00",3553,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 21:15:00",3554,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 21:20:00",3555,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 21:25:00",3556,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 21:30:00",3557,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 21:35:00",3558,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 21:40:00",3559,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 21:45:00",3560,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 21:50:00",3561,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 21:55:00",3562,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 22:00:00",3563,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 22:05:00",3564,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 22:10:00",3565,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 22:15:00",3566,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 22:20:00",3567,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 22:25:00",3568,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 22:30:00",3569,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 22:35:00",3570,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 22:40:00",3571,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 22:45:00",3572,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 22:50:00",3573,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 22:55:00",3574,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.46,0
"2018-12-31 23:00:00",3575,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-31 23:05:00",3576,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-31 23:10:00",3577,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-31 23:15:00",3578,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-31 23:20:00",3579,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-31 23:25:00",3580,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-31 23:30:00",3581,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-31 23:35:00",3582,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-31 23:40:00",3583,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-31 23:45:00",3584,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-31 23:50:00",3585,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2018-12-31 23:55:00",3586,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 00:00:00",3587,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 00:05:00",3588,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 00:10:00",3589,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 00:15:00",3590,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 00:20:00",3591,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 00:25:00",3592,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 00:30:00",3593,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 00:35:00",3594,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 00:40:00",3595,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 00:45:00",3596,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 00:50:00",3597,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 00:55:00",3598,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 01:00:00",3599,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 01:05:00",3600,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 01:10:00",3601,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 01:15:00",3602,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 01:20:00",3603,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 01:25:00",3604,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 01:30:00",3605,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 01:35:00",3606,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 01:40:00",3607,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 01:45:00",3608,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 01:50:00",3609,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 01:55:00",3610,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 02:00:00",3611,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 02:05:00",3612,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 02:10:00",3613,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 02:15:00",3614,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 02:20:00",3615,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 02:25:00",3616,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 02:30:00",3617,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 02:35:00",3618,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 02:40:00",3619,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 02:45:00",3620,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 02:50:00",3621,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 02:55:00",3622,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 03:00:00",3623,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 03:05:00",3624,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 03:10:00",3625,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 03:15:00",3626,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 03:20:00",3627,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 03:25:00",3628,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 03:30:00",3629,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 03:35:00",3630,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 03:40:00",3631,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 03:45:00",3632,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 03:50:00",3633,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 03:55:00",3634,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 04:00:00",3635,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 04:05:00",3636,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 04:10:00",3637,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 04:15:00",3638,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 04:20:00",3639,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
"2019-01-01 04:25:00",3640,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.45,0
